listing_a,listing_b,category,comparable,confidence,reason
Woolworths Wholemeal Sandwich Hi-Fibre Bread 700g,Farmhouse Wholemeal Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Buttercup Country Split White Bread 450g,Rustic White Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Buttercup Country Split White Bread 450g,The One White Toast Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Buttercup Country Split White Bread 450g,Country Grains Bread,bread,false,0,"Variant mismatch: ""grains"""
Buttercup Country Split White Bread 450g,High Fibre White Sandwich Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Buttercup Country Split White Bread 450g,The One Bread White Sliced,bread,true,65,Possible match: 2 shared keywords - human review needed
Buttercup Country Split White Bread 450g,High Fibre White Toast Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Buttercup Country Split White Bread 450g,White Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Buttercup Country Split White Bread 450g,White Bread + Vitamins & Minerals,bread,false,0,"Variant mismatch: ""vitamins"""
Woolworths White Soft Sandwich Bread 650g,Rustic White Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Sandwich Bread 650g,The One White Toast Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Sandwich Bread 650g,High Fibre White Sandwich Bread,bread,true,82,Good match: 3 shared keywords
Woolworths White Soft Sandwich Bread 650g,The One Bread White Sliced,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Sandwich Bread 650g,High Fibre White Toast Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Sandwich Bread 650g,White Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Sandwich Bread 650g,White Bread + Vitamins & Minerals,bread,false,0,"Variant mismatch: ""vitamins"""
Abbott's Bakery Country Grains Sandwich Slice Bread Loaf 800g,Country Grains Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Abbott's Bakery Country Grains Sandwich Slice Bread Loaf 800g,High Fibre White Sandwich Bread,bread,false,0,"Variant mismatch: ""grains"""
Abbott's Bakery Farmhouse Wholemeal Bread Sandwich Slice Loaf 750g,The One Wholemeal Sandwich Bread,bread,true,82,Good match: 3 shared keywords
Abbott's Bakery Farmhouse Wholemeal Bread Sandwich Slice Loaf 750g,Bread Wholemeal Plus Iron,bread,true,65,Possible match: 2 shared keywords - human review needed
Abbott's Bakery Farmhouse Wholemeal Bread Sandwich Slice Loaf 750g,Traditional Wholemeal Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Abbott's Bakery Farmhouse Wholemeal Bread Sandwich Slice Loaf 750g,High Fibre Wholemeal Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Abbott's Bakery Farmhouse Wholemeal Bread Sandwich Slice Loaf 750g,Farmhouse Wholemeal Bread,bread,true,82,Good match: 3 shared keywords
Helga's Bread Light Rye 680g,Light Rye Bread,bread,true,82,Good match: 3 shared keywords
Woolworths Wholemeal Soft Sandwich Bread 650g,The One Wholemeal Sandwich Bread,bread,true,82,Good match: 3 shared keywords
Woolworths Wholemeal Soft Sandwich Bread 650g,Bread Wholemeal Plus Iron,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths Wholemeal Soft Sandwich Bread 650g,Traditional Wholemeal Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths Wholemeal Soft Sandwich Bread 650g,High Fibre Wholemeal Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths Wholemeal Soft Sandwich Bread 650g,Farmhouse Wholemeal Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Tip Top The One Wholemeal Bread Sandwich Slice Loaf Bakery 700g,The One Wholemeal Sandwich Bread,bread,true,95,Strong match: 4 shared keywords
Tip Top The One Wholemeal Bread Sandwich Slice Loaf Bakery 700g,Bread Wholemeal Plus Iron,bread,true,65,Possible match: 2 shared keywords - human review needed
Tip Top The One Wholemeal Bread Sandwich Slice Loaf Bakery 700g,Traditional Wholemeal Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Tip Top The One Wholemeal Bread Sandwich Slice Loaf Bakery 700g,High Fibre Wholemeal Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Tip Top The One Wholemeal Bread Sandwich Slice Loaf Bakery 700g,Farmhouse Wholemeal Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Hi-Fibre Bread 700g,Rustic White Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Hi-Fibre Bread 700g,The One White Toast Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Hi-Fibre Bread 700g,Bread High Fibre Multigrain,bread,false,0,"Variant mismatch: ""multigrain"""
Woolworths White Soft Hi-Fibre Bread 700g,High Fibre White Sandwich Bread,bread,true,82,Good match: 3 shared keywords
Woolworths White Soft Hi-Fibre Bread 700g,The One Bread White Sliced,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Hi-Fibre Bread 700g,High Fibre White Toast Bread,bread,true,82,Good match: 3 shared keywords
Woolworths White Soft Hi-Fibre Bread 700g,White Bread,bread,true,65,Possible match: 2 shared keywords - human review needed
Woolworths White Soft Hi-Fibre Bread 700g,White Bread + Vitamins & Minerals,bread,false,0,"Variant mismatch: ""vitamins"""
Manning Valley 30 Free Range Eggs 1.65kg,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Woolworths 6 Extra Large Free Range Eggs 350g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Sunny Queen 12 Extra Large Cage Free Eggs 700g,Free Range Eggs 12pack,eggs,false,0,"Variant mismatch: ""free range"""
Manning Valley 12 Large Free Range Eggs 600g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Woolworths 12 Large Free Range Eggs 600g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Pace Farm 12 For Everyone Free Range Jumbo Eggs 800g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Pace Farm 18 For Everyone Free Range Large Eggs 900g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Sunny Queen 12 Extra Large Free Range Eggs 700g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Sunny Queen 30 Extra Large Cage Free Eggs 1.75kg,Free Range Eggs 12pack,eggs,false,0,"Variant mismatch: ""free range"""
Yallamundi Farm 12 Extra Large Pasture Raised Free Range Eggs 700g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Woolworths 18 Large Cage Free Eggs 900g,Free Range Eggs 12pack,eggs,false,0,"Variant mismatch: ""free range"""
Lake Macquarie 12 Extra Large Free Range Eggs 700g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Sunny Queen The Odd Eggs Free Range Egg Mix 500g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Pace Farm 12 For Everyone Free Range Extra Large Eggs 700g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Open Range 12 Large Free Range Eggs 700g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Watson Family Farm 12 Free Range Eggs 700g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Manning Valley 12 Extra Large Free Range Eggs 700g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Woolworths 12 Extra Large Cage Free Eggs 700g,Free Range Eggs 12pack,eggs,false,0,"Variant mismatch: ""free range"""
Woolworths 12 X-Large Free Range Eggs 700g,Free Range Eggs 12pack,eggs,false,15,Insufficient keyword overlap
Devondale Butter Block Salted 250g,Butter Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Devondale Butter Block Salted 250g,Protein Muesli Bars Salted Caramel Nut Butter,butter,false,0,"Variant mismatch: ""caramel"""
Devondale Butter Block Salted 250g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""spreadable"""
Devondale Butter Block Salted 250g,Salted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Devondale Butter Block Salted 250g,Butter Spreadable Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Devondale Butter Block Salted 250g,Butter Block Unsalted,butter,false,0,"Variant mismatch: ""unsalted"""
Westgold Butter Salted 400g,Butter Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Westgold Butter Salted 400g,Protein Muesli Bars Salted Caramel Nut Butter,butter,false,0,"Variant mismatch: ""caramel"""
Westgold Butter Salted 400g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""spreadable"""
Westgold Butter Salted 400g,Salted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Westgold Butter Salted 400g,Butter Spreadable Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Lurpak Butter Spreadable Slightly Salted 250g,Butter Slightly Salted,butter,false,0,"Variant mismatch: ""spreadable"""
Lurpak Butter Spreadable Slightly Salted 250g,Spreadable Butter Blend Original,butter,false,0,"Variant mismatch: ""light"""
Lurpak Butter Spreadable Slightly Salted 250g,Protein Muesli Bars Salted Caramel Nut Butter,butter,false,0,"Variant mismatch: ""light"""
Lurpak Butter Spreadable Slightly Salted 250g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""light"""
Lurpak Butter Spreadable Slightly Salted 250g,Salted Butter,butter,false,0,"Variant mismatch: ""light"""
Lurpak Butter Spreadable Slightly Salted 250g,Butter Soft Salt Reduced Spreadable Butter,butter,false,0,"Variant mismatch: ""light"""
Lurpak Butter Spreadable Slightly Salted 250g,Butter Spreadable Slightly Salted,butter,true,95,Strong match: 4 shared keywords
Devondale Dairy Soft Spreadable Butter 500g,Extra Soft Butter Less Fat,butter,false,0,"Variant mismatch: ""spreadable"""
Devondale Dairy Soft Spreadable Butter 500g,Spreadable Butter Blend Original,butter,false,0,"Variant mismatch: ""original"""
Devondale Dairy Soft Spreadable Butter 500g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""salted"""
Devondale Dairy Soft Spreadable Butter 500g,Dairy Butter,butter,false,0,"Variant mismatch: ""spreadable"""
Devondale Dairy Soft Spreadable Butter 500g,Dairy Unsalted Butter Pat,butter,false,0,"Variant mismatch: ""salted"""
Devondale Dairy Soft Spreadable Butter 500g,Butter Soft Salt Reduced Spreadable Butter,butter,true,82,Good match: 3 shared keywords
Devondale Dairy Soft Spreadable Butter 500g,Butter Spreadable Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Devondale Butter Block Unsalted 500g,Unsalted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Devondale Butter Block Unsalted 500g,Dairy Unsalted Butter Pat,butter,true,65,Possible match: 2 shared keywords - human review needed
Devondale Butter Block Unsalted 500g,Butter Block Unsalted,butter,true,82,Good match: 3 shared keywords
Allowrie Salted Butter Block 250g,Butter Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Allowrie Salted Butter Block 250g,Protein Muesli Bars Salted Caramel Nut Butter,butter,false,0,"Variant mismatch: ""caramel"""
Allowrie Salted Butter Block 250g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""spreadable"""
Allowrie Salted Butter Block 250g,Salted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Allowrie Salted Butter Block 250g,Butter Spreadable Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Allowrie Salted Butter Block 250g,Butter Block Unsalted,butter,false,0,"Variant mismatch: ""unsalted"""
Flora Margarine Spread Buttery 500g,Buttery Spread,butter,false,0,"Variant mismatch: ""margarine"""
Flora Margarine Spread Buttery 500g,ProActiv Margarine Spread Buttery,butter,true,82,Good match: 3 shared keywords
Flora Margarine Spread Buttery 500g,Buttery Blend Spread,butter,false,0,"Variant mismatch: ""margarine"""
Devondale Extra Soft Spreadable Butter 500g,Extra Soft Butter Less Fat,butter,false,0,"Variant mismatch: ""spreadable"""
Devondale Extra Soft Spreadable Butter 500g,Spreadable Butter Blend Original,butter,false,0,"Variant mismatch: ""original"""
Devondale Extra Soft Spreadable Butter 500g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""salted"""
Devondale Extra Soft Spreadable Butter 500g,Butter Soft Salt Reduced Spreadable Butter,butter,true,82,Good match: 3 shared keywords
Devondale Extra Soft Spreadable Butter 500g,Butter Spreadable Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Flora Margarine Spread Buttery 1kg,Buttery Spread,butter,false,0,"Variant mismatch: ""margarine"""
Flora Margarine Spread Buttery 1kg,ProActiv Margarine Spread Buttery,butter,true,82,Good match: 3 shared keywords
Flora Margarine Spread Buttery 1kg,Buttery Blend Spread,butter,false,0,"Variant mismatch: ""margarine"""
Ballantyne Traditional Salted Butter 250g,Butter Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Ballantyne Traditional Salted Butter 250g,Protein Muesli Bars Salted Caramel Nut Butter,butter,false,0,"Variant mismatch: ""caramel"""
Ballantyne Traditional Salted Butter 250g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""spreadable"""
Ballantyne Traditional Salted Butter 250g,Salted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Ballantyne Traditional Salted Butter 250g,Butter Spreadable Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Western Star Unsalted Butter Block Chef's Choice 500g,Unsalted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Western Star Unsalted Butter Block Chef's Choice 500g,Dairy Unsalted Butter Pat,butter,true,65,Possible match: 2 shared keywords - human review needed
Western Star Unsalted Butter Block Chef's Choice 500g,Butter Block Unsalted,butter,true,82,Good match: 3 shared keywords
Western Star Salted Butter Block 250g,Butter Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Western Star Salted Butter Block 250g,Protein Muesli Bars Salted Caramel Nut Butter,butter,false,0,"Variant mismatch: ""caramel"""
Western Star Salted Butter Block 250g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""spreadable"""
Western Star Salted Butter Block 250g,Salted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Western Star Salted Butter Block 250g,Butter Spreadable Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Western Star Salted Butter Block 250g,Butter Block Unsalted,butter,false,0,"Variant mismatch: ""unsalted"""
Devondale Butter Block Salted 500g,Butter Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Devondale Butter Block Salted 500g,Protein Muesli Bars Salted Caramel Nut Butter,butter,false,0,"Variant mismatch: ""caramel"""
Devondale Butter Block Salted 500g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""spreadable"""
Devondale Butter Block Salted 500g,Salted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Devondale Butter Block Salted 500g,Butter Spreadable Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Devondale Butter Block Salted 500g,Butter Block Unsalted,butter,false,0,"Variant mismatch: ""unsalted"""
Devondale Butter Block Unsalted 250g,Unsalted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Devondale Butter Block Unsalted 250g,Dairy Unsalted Butter Pat,butter,true,65,Possible match: 2 shared keywords - human review needed
Devondale Butter Block Unsalted 250g,Butter Block Unsalted,butter,true,82,Good match: 3 shared keywords
Westgold Unsalted Butter 250g,Unsalted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Westgold Unsalted Butter 250g,Dairy Unsalted Butter Pat,butter,true,65,Possible match: 2 shared keywords - human review needed
Westgold Unsalted Butter 250g,Butter Block Unsalted,butter,true,65,Possible match: 2 shared keywords - human review needed
Western Star Original Spreadable Butter Blend Tub 375g,Spreadable Butter Blend Original,butter,true,82,Good match: 3 shared keywords
Western Star Original Spreadable Butter Blend Tub 375g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""salted"""
Western Star Original Spreadable Butter Blend Tub 375g,Butter Soft Salt Reduced Spreadable Butter,butter,false,0,"Variant mismatch: ""original"""
Western Star Original Spreadable Butter Blend Tub 375g,Butter Spreadable Slightly Salted,butter,false,0,"Variant mismatch: ""light"""
Western Star Original Spreadable Butter Blend Tub 375g,Regular Butter Blend,butter,false,0,"Variant mismatch: ""spreadable"""
Western Star Unsalted Butter Block Chef's Choice 250g,Unsalted Butter,butter,true,65,Possible match: 2 shared keywords - human review needed
Western Star Unsalted Butter Block Chef's Choice 250g,Dairy Unsalted Butter Pat,butter,true,65,Possible match: 2 shared keywords - human review needed
Western Star Unsalted Butter Block Chef's Choice 250g,Butter Block Unsalted,butter,true,82,Good match: 3 shared keywords
Devondale Extra Soft Spreadable Butter 750g,Extra Soft Butter Less Fat,butter,false,0,"Variant mismatch: ""spreadable"""
Devondale Extra Soft Spreadable Butter 750g,Spreadable Butter Blend Original,butter,false,0,"Variant mismatch: ""original"""
Devondale Extra Soft Spreadable Butter 750g,Butter Soft Salted Spreadable Butter,butter,false,0,"Variant mismatch: ""salted"""
